movieId,title,genres,directedBy,starring
69860,Eichmann (2007),Drama|War,Mark Herman,Dudley Moore|Bryan Brown|Richard Griffiths|Andreas Katsulas|Bronson Pinchot|Jim Carter
69904,Open Water 2: Adrift (2006),Drama|Thriller,Sheldon Lettich,Mark Dacascos|Stacey Travis|Geoffrey Lewis|Paco Christian Prieto
69951,Imaginarium of Doctor Parnassus|The (2009),Drama|Fantasy,Renny Harlin,Andrew Dice Clay|Wayne Newton|Priscilla Presley|Lauren Holly|Maddie Corman|Gilbert Gottfried|David Patrick Kelly|Vince Neil
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,Otto Preminger,Deborah Karr|David Niven|Jean Seberg|Myl\u00e8ne Demongeot
69988,Humpday (2009),Comedy,Bretaigne Windust|Raoul Walsh,Humphrey Bogart|Zero Mostel|Ted de Corsia|Everett Sloane
70015,Polytechnique (2009),Crime|Drama,Fred Zinnemann,Marlon Brando|Teresa Wright|Everett Sloane|Jack Webb
70159,Orphan (2009),Drama|Horror|Mystery|Thriller,Caspar Wrede,Sean Connery|Ian McShane|Norman Bristow|John Cording
70183,Ugly Truth|The (2009),Comedy|Drama|Romance,James Toback,Molly Ringwald|Robert Downey Jr.|Dennis Hopper|Danny Aiello|Mildred Dunnock|Harvey Keitel|Vanessa Williams|Fred Koehler|Lorraine Bracco|Bob Gunton|Victor Argo|Fred Melamed|Reni Santoni|Christine Baranski|Tony Sirico
70206,Collector|The (2009),Crime|Horror|Thriller,Bob Odenkirk,Michael Blieden|Stephanie Courtney|Matt Price|Annabelle Gurwitch|Maura Tierney|Jenna Fischer|Laura Kightlinger|Fred Armisen|James Gunn|David Cross|Bob Odenkirk|Kristen Wiig|Jack Black
70208,Perfect Getaway|A (2009),Horror|Thriller,Otto Preminger,Gary Cooper|Charles Bickford|Ralph Bellamy|Rod Steiger
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,Brad Mirman,G\u00e9rard Depardieu|Harvey Keitel|Johnny Hallyday|Renaud
70293,Julie & Julia (2009),Comedy|Drama|Romance,Brian Yuzna,Jeffrey Combs
70301,Obsessed (2009),Crime|Drama|Thriller,Dominic Anciano|Ray Burdis,Ray Winstone|Jude Law|Sadie Frost|John Beckett
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,Richard Rush,Adam Roarke|Jack Nicholson|Sabrina Scharf|Jana Taylor
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,John Milius,Sean Connery|Candice Bergen|John Huston|Brian Keith
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,Jacques Tati,Jacques Tati|Jean-Pierre Zola|Adrienne Servantie|Lucien Fr\u00e9gis|Betty Schneider
70361,12 Rounds (2009),Action|Thriller,Henry Levin,Dolores Hart|George Hamilton|Yvette Mimieux|Jim Hutton
70451,Max Manus (2008),Action|Drama|War,Victor Fleming,Spencer Tracy|Ingrid Bergman|Lana Turner|Donald Crisp
70492,Winds of the Wasteland (1936),Western,Jacques Tati,Jacques Tati|Nathalie Pascaud|Mich\u00e8le Rolla|Valentine Camax
70521,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi,John Ford,Henry Fonda|Linda Darnell|Victor Mature|Cathy Downs
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekij??ban: Jo) (2007),Action|Animation|Sci-Fi,Joseph L. Mankiewicz,Cary Grant|Jeanne Crain|Finlay Currie|Hume Cronyn
70545,Deal|The (2008),Comedy,Howard Hawks,Cary Grant|Ann Sheridan|Marion Marshall|Randy Stuart
70565,Goods: Live Hard|Sell Hard|The (2009),Comedy,Bud Yorkin,Dick Van Dyke|Debbie Reynolds|Jason Robards|Jean Simmons
70599,Time Traveler's Wife|The (2009),Drama|Romance|Sci-Fi,Stanley Donen,Cary Grant|Jayne Mansfield|Leif Erickson|Suzy Parker
70637,I Can't Think Straight (2007),Drama|Romance,Howard Hawks,Humphrey Bogart|Walter Brennan|Lauren Bacall|Dolores Moran
70641,Miss March (2009),Comedy,Raoul Walsh,Ida Lupino|Humphrey Bogart|Alan Curtis|Arthur Kennedy
70663,I Love You|Beth Cooper (2009),Comedy|Romance,Delmer Daves,Humphrey Bogart|Lauren Bacall|Bruce Bennett|Agnes Moorehead
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance,William A. Wellman,Henry Fonda|Dana Andrews|Mary Beth Hughes|Anthony Quinn
70697,G-Force (2009),Action|Adventure|Children|Fantasy,Raoul Walsh,George Raft|Ann Sheridan|Ida Lupino|Humphrey Bogart
70703,Christopher Columbus: The Discovery (1992),Adventure,Blake Edwards,Dudley Moore|Amy Irving|Ann Reinking|Richard Mulligan
70708,Tetro (2009),Drama|Mystery,Frank Capra,Loretta Young|Robert Williams|Jean Harlow|Halliwell Hobbes
70728,Bronson (2009),Action|Comedy|Drama|Thriller,Louis J. Gasnier,Dorothy Short|Kenneth Craig|Lillian Miles|Dave O'Brien
70862,It Might Get Loud (2008),Documentary,Rudolph Mat\u00e9,Edmond O'Brien|Pamela Britton|Luther Adler|Beverly Garland
70932,My Life in Ruins (2009),Comedy,Joseph Losey,Pat O'Brien|Robert Ryan|Barbara Hale|Dean Stockwell
70946,Troll 2 (1990),Fantasy|Horror,George Butler|Robert Fiore,Arnold Schwarzenegger|Lou Ferrigno|Ken Waller|Mike Katz
70984,Taking Woodstock (2009),Comedy,Rob Rafelson,Samuel L. Jackson|Milla Javovich|Stellan Skarsg\u00e5rd|Doug Hutchison
70990,If These Walls Could Talk (1996),Drama,Ida Lupino,Rosalind Russell|Binnie Barnes|Camilla Sparv|Mary Wickes
70994,Halloween II (2009),Horror|Thriller,Ralph Bakshi,Kim Basinger|Gabriel Byrne|Brad Pitt|William Frankfather
71033,Secret in Their Eyes|The (El secreto de sus ojos) (2009),Crime|Drama|Mystery|Romance|Thriller,Ram\u00f3n Men\u00e9ndez,John Cusack|Debi Mazar|Michael Madsen|Benicio Del Toro|Michael Rapaport|James Gandolfini|Philip Seymour Hoffman
71057,9 (2009),Adventure|Animation|Sci-Fi,Phil Karlson,Dean Martin|Stella Stevens|Daliah Lavi|Victor Buono
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,James Neilson,Rosalind Russell|Stella Stevens|Binnie Barnes|Mary Wickes
71108,White Ribbon|The (Das wei?�e Band) (2009),Drama|Mystery,James Ivory,Christopher Cazenove|Greta Scacchi|Julian Glover|Susan Fleetwood
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,Michael Laughlin,Jodie Foster|John Lithgow|Michael Murphy|Dan Shor
71131,Most Hated Family in America|The (2007),Documentary,Federico Fellini,Anthony Quinn|Giulietta Masina|Richard Basehart|Aldo Silvani
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,Takashi Miike,Tadanobu Asano|Nao Omori|Shinya Tsukamoto|Paulyn Sun
71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,L.Q. Jones,Don Johnson|Susanne Benton|Jason Robards|Tim McIntire
71156,Men Who Stare at Goats|The (2009),Action|Comedy|Drama,Elia Kazan,Robert De Niro|Tony Curtis|Robert Mitchum|Jeanne Moreau
71160,Hunt For Gollum|The (2009),Action|Adventure|Fantasy,Andrzej Wajda,Zbigniew Cybulski|Ewa Krzyzewska|Waclaw Zastrzezynski|Adam Pawlikowski
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,John Sturges,Gregory Peck|Richard Crenna|David Janssen|James Franciscus
71211,Informant!|The (2009),Comedy|Crime|Drama|Thriller,Bruce Beresford,Richard Gere|Tomas Milian|Edward Woodward|Alice Krige
71248,Extract (2009),Comedy,Andrzej Wajda,Teresa Izewska|Tadeusz Janczar|Wienczyslaw Glinski|Tadeusz Gwiazdowski|Stanislaw Mikilski
71252,Final Destination|The (Final Destination 4) (Final Destination in 3-D|The) (2009),Horror|Thriller,Abel Ferrara,Peter Weller|Kelly McGillis|Charles Durning|Frederic Forrest
71254,Gamer (2009),Action|Sci-Fi|Thriller,D.W. Griffith,Spottiswoode Aitken|Lillian Gish|Mary Alden|Barney Bernard
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,Coleman Francis,Douglas Mellor|Barbara Francis|Bing Stafford|Larry Aten
71268,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama,Bert I. Gordon,Richard Carlson|Susan Gordon|Juli Reding|Lugene Sanders
71282,Food|Inc. (2008),Documentary,William Morgan,Jean Moorhead|Barbara Weeks|Arthur Millan|Theresa Hancock
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,Ken Hughes,Dick Van Dyke|Sally Ann Howes|Lionel Jeffries|Gert Fr\u00f6be|Anna Quayle|Benny Hill|James Robertson Justice|Desmond Llewelyn
71304,Thirst (Bakjwi) (2009),Drama|Horror,Chatrichalerm Yukol,M.L. Piyapas Bhirombhakdi|Johnny Anfone|Sarunyu Wongkrachang|Marisa Anita
71327,Bright Star (2009),Drama|Romance,Arthur Hiller,Walter Mathau|Maureen Stapleton|Barbara Harris|Lee Grant
71341,Blood Creek (a.k.a. Town Creek) (2009),Horror,Arthur Hiller,Jack Lemmon|Sandy Dennis|Sandy Baron|Anne Meara
71379,Paranormal Activity (2009),Horror|Thriller,Marc Rocco,Laura San Giacomo|Dermot Mulroney|Robert Knepper|Sean Astin|Balthazar Getty|Will Smith|James LeGros|Ricki Lake|Lara Flynn Boyle|Peter Dobson|Kyle MacLachlan|Nancy McKeon|Adam Baldwin|Rachel Ticotin|Alyssa Milano|Christian Slater
71429,World's Greatest Dad (2009),Comedy|Drama,Edward Bernds,Moe Howard|Larry Fine|Joe DeRita|Carol Christensen
71438,Still Walking (Aruitemo aruitemo) (2008),Drama,Clarence G. Badger|Josef von Sternberg,Clara Bow|Antonio Moreno|William Austin|Priscilla Bonner
71453,Blood of the Beasts (Sang des b?�tes|Le) (1949),Documentary|Drama,Eric Bress|J. Mackye Gruber,Ashton Kutcher|Amy Smart|Kevin Schmidt|Melora Walters
71462,Cove|The (2009),Documentary,Robert Luketic,Kate Bosworth|Josh Duhamel|Topher Grace|Ginnifer Goodwin
71464,Serious Man|A (2009),Comedy|Drama,Kevin Macdonald,Nicholas Aaron|Richard Hawking|Brendan Mackey|Joe Simpson
71466,City Island (2009),Comedy|Drama,George Armitage,Owen Wilson|Charlie Sheen|Vinnie Jones|Morgan Freeman|Willie Nelson|Andrew Wilson|Sara Foster|Gary Sinise|Bebe Neuwirth|Harry Dean Stanton
71468,Ink (2009),Action|Fantasy|Sci-Fi,Brian Robbins,Scarlett Johansson|Erika Christensen|Chris Evans|Darius Miles
71484,Metropia (2009),Animation|Sci-Fi,Chris Stokes,Omarion Grandberry|Marques Houston|Jennifer Freeman|J-Boog|Lil' Fizz|Raz B|Tanee McCall|Malcolm David Kelley|Meagan Good|Steve Harvey|Kimberly 'Lil' Kim' Jones|LaLa Vazquez|Kevin Federline
71494,Haunted World of El Superbeasto|The (2009),Action|Animation|Comedy|Horror|Thriller,C. Jay Cox,Wesley A. Ramsey|Steve Sandvoss|Jacqueline Bisset|Mary Kay Place
71500,Trick 'r Treat (2007),Comedy|Horror|Thriller,Kevin Rodney Sullivan,Ice Cube|Cedric the Entertainer|Eve|Queen Latifah
71518,Whip It (2009),Comedy|Drama,Bart Freundlich,Kristen Stewart|Corbin Bleu|Max Thieriot|Jennifer Beals
71520,Invention of Lying|The (2009),Comedy,Gavin O'Connor,Kurt Russell|Eddie Cahill|Michael Mantenuto|Patrick O'Brien Demsey
71530,Surrogates (2009),Action|Sci-Fi|Thriller,Lucas Belvaux,Ornella Muti|Fran\u00e7ois Morel|Val\u00e9rie Mairesse|Bernard Mazzinghi
71535,Zombieland (2009),Action|Comedy|Horror,Bernardo Bertolucci,Michael Pitt|Louis Garrel|Eva Green|Robin Renucci
71550,Assassination of a High School President (2008),Comedy|Drama|Mystery,Larry Blamire,Fay Masterson|Andrew Parks|Susan McConnell|Brian Howe
71579,Education|An (2009),Drama|Romance,Ted Demme,Ed Lover|Doctor Dr\u00e9|Badja Djola|Cheryl 'Salt' James|Jim Moody|Ice-T|Colin Quinn|Bernie Mac|Bill Bellamy|Denis Leary|Vincent Pastore|Kurt Loder|Fab 5 Freddy|Tony Lip|KRS-One|Karen Duffy|Kris Kross|Naughty By Nature|Pete Rock|C.L. Smooth|Eric B.|Flavor Flav|B-Real|Melle Mel|Busta Rhymes|Bushwick Bill|Freddie Foxxx|Joseph Simmons|Darryl McDaniels|Sandra 'Pepa' Denton|Terrence Howard|Heavy D|Queen Latifah|Ashanti|Anthony 'Treach' Criss|Kool G. Rap
71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama,Alan Rudolph,Tom Berenger|Elizabeth Perkins|Anne Archer|Kate Capshaw|Annette O'Toole|Ted Levine|Ann Magnuson|Kevin J. O'Connor|Ruby Dee
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,Joseph B. Vasquez,Doug E. Doug|Mario Joyner|John Leguizamo|Nestor Serrano
71668,Couples Retreat (2009),Comedy|Romance,Rory Kelly,Meg Tilly|Eric Stoltz|Craig Sheffer|Lewis Arquette|Todd Field|Susan Traylor|Dean Cameron|Thomas Gibson|Parker Posey|Joey Lauren Adams|Alida P. Field|Vanessa Angel|Adrienne Shelly|Phillip Brock|Alexandra Hedison|Quentin Tarantino
71732,I Sell the Dead (2008),Comedy|Horror,Allan Burns,Mary Tyler Moore|Julie Payne|Beverly Sanders|Salome Jens
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,Gordon Parks Jr.,Ron O'Neal|Carl Lee|Sheila Frazier|Julius Harris
71810,Legionnaire (1998),Action|Adventure|Drama|War,Sidney Poitier,Sidney Poitier|Bill Cosby|James Earl Jones|Denise Nicholas
71823,New York|I Love You (2009),Drama|Romance,Sidney Poitier,Sidney Poitier|Bill Cosby|Calvin Lockhart|John Amos
71838,Law Abiding Citizen (2009),Drama|Thriller,Sidney Poitier,Sidney Poitier|Bill Cosby|Harry Belafonte|Flip Wilson
71867,Misfortunates|The (De helaasheid der dingen) (2009),Drama,Tony Cinciripini,Rosanna Arquette|William Forsythe|Angelina Jolie|Mekhi Phifer
71899,Mary and Max (2009),Animation|Comedy|Drama,John Schlesinger,Anthony Hopkins|Isabella Rossellini|Campbell Scott|Hart Bochner
71902,Spread (2009),Drama|Romance,Billy Bob Thornton,Billy Bob Thornton|Laura Dern|Diane Ladd|Kelly Preston
71910,Tournament|The (2009),Action,Ralph Nelson,Sidney Poitier|Michael Caine|Nicol Williamson|Prunella Gee
71970,Princess and the Pirate|The (1944),Adventure|Comedy|Romance,William Crain,William Marshall|Vonetta McGee|Denise Nicholas|Thalmus Rasulala
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,Bob Kelljan,William Marshall|Don Mitchell|Pam Grier|Michael Conrad
72011,Up in the Air (2009),Drama|Romance,Dale Resteghini,Eminem|Ja Rule|Pras|Vanilla Ice
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,Jonathan Demme,Goldie Hawn|Kurt Russell|Christine Lahti|Fred Ward
72129,Saw VI (2009),Crime|Horror|Mystery|Thriller,Walter Hill,Bill Paxton|Ice-T|William Sadler|Ice Cube
72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,Catherine Hardwicke,Evan Rachel Wood|Nikki Reed|Holly Hunter|Jeremy Sisto
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,Hal Hartley,Robert John Burke|Bill Sage|Karen Sillas|Elina L\u00f6wensohn
72167,Boondock Saints II: All Saints Day|The (2009),Action|Crime|Drama|Thriller,Lewis John Carlino,Sarah Miles|Kris Kristofferson|Jonathan Kahn|Margo Cunningham
72171,Black Dynamite (2009),Action|Comedy,Erich von Stroheim,Rudolph Christians|Miss DuPont|Maude George|Mae Busch
72178,Welcome to Dongmakgol (2005),Comedy|Drama|War,Theodore Gershuny,Patrick O'Neal|James Patterson|Mary Woronov|Astrid Heeren
72224,Gentlemen Broncos (2009),Comedy,Preston Sturges,Harold Lloyd|Jimmy Conlin|Raymond Walburn|Rudy Vallee
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,Peter Medak,Ted Danson|Mary Steenburgen|Ryan Todd|Eric Schweig
72294,Christmas Carol|A (2009),Animation|Children|Drama|Fantasy|IMAX,Willard Huyck,Dudley Moore|Eddie Murphy|Kate Capshaw|George Dzundza
72308,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,Peter Segal,Adam Sandler|Drew Barrymore|Rob Schneider|Sean Astin|Dan Aykroyd|Amy Hill|Allen Covert|Blake Clark|Maya Rudolph|Peter Dante|Jonathan Loughran|Jackie Sandler|Kevin James|Missi Pyle
72330,Private Lives of Pippa Lee|The (2009),Drama,Donald Petrie,Gene Hackman|Ray Romano|Marcia Gay Harden|Fred Savage
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,Lucas Belvaux,Dominique Blanc|Gilbert Melki|Ornella Muti|Catherine Frot
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,Bertha Bay-Sa Pan,Ling Bai|Kieu Chinh|Kristy Wu|Anthony \u201cTreach\u201d Criss
72395,Precious (2009),Drama,Bent Hamer,Joachim Calmeyer|Tomas Norstr\u00f6m|Bj\u00f8rn Floberg|Reine Brynolfsson
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,Manuel Boursinhac,Samuel Le Bihan|Samy Naceri|Clotilde Courau|Marie Guillard
72407,Twilight Saga: New Moon|The (2009),Drama|Fantasy|Horror|Romance|Thriller,Fran\u00e7ois Dupeyron,Omar Sharif|Pierre Boulanger|Gilbert Melki|Isabelle Renauld
72424,Derailed (2002),Action|Thriller,Richard C. Sarafian,Barry Newman|Cleavon Little|Dean Jagger|Victoria Medlin
72479,Messenger|The (2009),Drama|Romance|War,Robert Bresson,Claude Laydu|L\u00e9on Arvel|Antoine Balp\u00eatr\u00e9|Jean Danet
72489,Ninja Assassin (2009),Action|Crime|Drama|Thriller,Raoul Walsh,Douglas Fairbanks|Snitz Edwards|Charles Belcher|Julanne Johnston
72554,Cell 211 (Celda 211) (2009),Action|Drama,George Stevens,Millie Perkins|Joseph Schildkraut|Shelley Winters|Richard Beymer|Diane Baker|Ed Wynn
72591,Patriot|The (1998),Action|Thriller,Bruno Bozzetto,Maurizio Nichetti|N\u00e9stor Garay|Maria Luisa Giovanni|Maurizio Micheli|Mirella Falco|Franca Mantelli
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller,Bob Rafelson,Debra Winger|Theresa Russell|Sami Frey|Dennis Hopper
72603,Merry Madagascar (2009),Animation,Luis Estrada,Dami\u00e1n Alc\u00e1zar|Pedro Armend\u00e1riz Jr.|Delia Casanova|Juan Carlos Colombo
72605,Brothers (2009),Drama|Thriller|War,Paul Verhoeven,Rutger Hauer|Jennifer Jason Leigh|Tom Burlinson|Jack Thompson
72624,Garage (2007),Drama,J. Lee Thompson,Richard Chamberlain|Sharon Stone|Herbert Lom|John Rhys-Davies
72641,Blind Side|The  (2009),Drama,Albert Parker,Douglas Fairbanks|Tempe Pigott|Billie Dove|Donald Crisp
72692,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,John Irving,Arnold Schwarzenegger|Kathryn Harrold|Darren McGavin|Sam Wanamaker
72694,Shrink (2009),Drama,Sam Wood,Robert Donat|Greer Garson|Terry Kilburn|John Mills
72696,Old Dogs (2009),Comedy,Norman Tokar,Fred MacMurray|Vera Miles|Lillian Gish|Charles Ruggles|Kurt Russell|John Larroquette
72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi,David Green,Nicolas Cage|Tommy Lee Jones|Sean Young|Bryan Kestner
72714,Earthlings (2006),Documentary,Greg Pak,Tamlyn Tomita|Sab Shimono|Wai Ching Ho|Greg Pak
72720,Single Man|A (2009),Drama,Charles Dutton,Meg Ryan|Omar Epps|Skye McCole Bartusiak|Tony Shalhoub
72731,Lovely Bones|The (2009),Crime|Drama|Fantasy|Horror|Thriller,Sara Sugarman,Lindsay Lohan|Adam Garcia|Glenne Headly|Alison Pill
72733,Invictus (2009),Drama,Jeff Schaffer,Scott Mechlowicz|Jacob Pitts|Kristin Kreuk|Michelle Trachtenberg|Travis Wester|Matt Damon|Jessica Boehrs|Vinnie Jones|J.P. Manoux|Fred Armisen|Lucy Lawless|Jana Pallaske|Diedrich Bader|Rade Serbedzija|Steve Hytner|Patrick Malahide|Pat Kilbane|Joanna Lumley|Mindy Sterling|Jeffrey Tambor
72737,Princess and the Frog|The (2009),Animation|Children|Fantasy|Musical|Romance,Mel Gibson,James Caviezel|Maia Morgenstern|Monica Bellucci|Christo Jivkov|Francesco De Vito|Rosalinda Celentano
72874,Peacekeeper|The (1997),Action,Jay Chandrasekhar,Elena Lyons|Kevin Heffernan|Jordan Ladd|Brittany Daniel|Richard Perello|Steve Lemme|Jay Chandrasekhar|Paul Soter|Erik Stolhanske|Lindsay Price|Bill Paxton|M.C. Gainey|Samm Levine
72919,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance,Guy Ferland,Mika Boorem|Polly Cusumano|Romola Garai|Jonathan Jackson
72921,Snow White (1916),Fantasy|Romance,Philip Kaufman,Ashley Judd|Samuel L. Jackson|Andy Garcia|David Strathairn
72982,Alice (2009),Action|Adventure|Fantasy,Amos Gitai,Ya\u00ebl Abecassis|Ronit Elkabetz|Liron Levo|Keren Mor
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Wolfgang Becker,Daniel Br\u00fchl|Katrin Sa\u00df|Chulpan Khamatova|Maria Simon|Florian Lukas
73015,It's Complicated (2009),Comedy|Romance,Joe Johnston,Viggo Mortensen|Zuleikha Robinson|Omar Sharif|Louise Lombard
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,Todd Phillips,Ben Stiller|Owen Wilson|Snoop Dogg|Fred Williamson|Vince Vaughn|Juliette Lewis|Jason Bateman|Amy Smart|Carmen Electra|George Cheung|Chris Penn|Brande Roderick|Molly Sims|Matt Walsh|Patton Oswalt|Paul Michael Glaser|David Soul|Richard Edson|Raymond Ma|Terry Crews|Judah Friedlander|The Bishop Don Magic Juan|Rachael Harris|Will Ferrell
73023,Crazy Heart (2009),Drama|Romance,Paul McGuigan,Paul Bettany|Willem Dafoe|Simon McBurney|Gina McKee
73042,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical,Ingmar Bergman,Bibi Andersson|Liv Ullmann|Margaretha Krook|Gunnar Bj\u00f6rnstrand
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy,Ingmar Bergman,Max von Sydow|Liv Ullmann|Bibi Andersson|Erland Josephson|Sigge F\u00fcrst|Erik Hell
73160,Sorority Babes in the Slimeball Bowl-O-Rama (1988),Comedy|Horror,Edward Dmytryk,Laurence Harvey|Capucine|Jane Fonda|Anne Baxter
73211,Pontypool (2008),Horror|Thriller,Stuart Heisler,Humphrey Bogart|Alexander Knox|Florence Marly|Sessue Hayakawa
73266,Youth in Revolt (2009),Comedy|Drama|Romance,Ingmar Bergman,David Carradine|Liv Ullmann|Gert Fr\u00f6be|James Whitmore|Isolde Barth|Heinz Bennent|Toni Berger|Christian Berkel
73268,Daybreakers (2010),Action|Drama|Horror|Thriller,Robert Parrish,Rita Hayworth|Robert Mitchum|Jack Lemmon|Herbert Lom
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama,Henri-Georges Clouzot,Pierre Fresnay|Ginette Leclerc|Micheline Francey|H\u00e9l\u00e9na Manson
73319,Leap Year (2010),Comedy|Romance,Martin Ritt,Woody Allen|Zero Mostel|Michael Murphy|Andrea Marcovicci|Herschel Bernardi|Joshua Shelley
73321,Book of Eli|The (2010),Action|Adventure|Drama,Samuel Fuller,Richard Widmark|Jean Peters|Thelma Ritter|Murvyn Vye
73323,Girl Who Kicked the Hornet's Nest|The (Luftslottet som spr?�ngdes) (2009),Action|Crime|Mystery,Luchino Visconti,Dirk Bogarde|Ingrid Thulin|Helmut Griem|Helmut Berger|Charlotte Rampling|Renaud Verley
73344,Prophet|A (Un Proph?�te) (2009),Crime|Drama,Alan Jacob,James Coburn|Virginia Madsen|Barbara Bain|Alexandra Holden
73386,Staten Island (2009),Crime|Drama,Laurence Olivier,Cedric Hardwicke|Nicholas Hannen|Laurence Olivier|Ralph Richardson
